video_id,author,text,clean_text,source_channel,sentiment_label,sentiment_score,gold_label,gold_notes
OHGnsJYi4tQ,@HaikalSamalam24,"ngapain make model kamera kek gitu lagi njirr, xiaomi makin lama makin ngikutin vivo kamera kompor, bahkan vivo aja udah ngubain kameranya",ngapain make model kamera kek gitu lagi njirr xiaomi makin lama makin ngikutin vivo kamera kompor bahkan vivo aja sudah ngubain kameranya,GadgeTin,negative,0.9971004128,negative,
OHGnsJYi4tQ,@wrapindobranding2159,"kenapa mesti di buat gitu kameranya, bikin mirip xiaomi 17 pro max kek, pasti saya langsung ganti redmi note 13 pro 5G saya, wkwkwk",kenapa mesti di buat gitu kameranya bikin mirip xiaomi 17 pro max kek pasti saya langsung ganti redmi note 13 pro 5g saya wkwkwk,GadgeTin,negative,0.7355365753,negative,
OHGnsJYi4tQ,@CookiesGaming1,Kamera yg di tengah² gitu sangat kurang desainnya,kamera yang di tengah gitu sangat kurang desainnya,GadgeTin,negative,0.9988969564,negative,
OHGnsJYi4tQ,@arsynov,"Nonton doang, masih pake Mi 8 😂",nonton doang masih pake mi 8,GadgeTin,negative,0.9274381995,neutral,
OHGnsJYi4tQ,@fikaranggapratama6728,Desain nya blm sih,desain nya belum sih,GadgeTin,negative,0.9939792156,negative,
OHGnsJYi4tQ,@galihandhika2654,Makin lama makin jelek & mahal,makin lama makin jelek mahal,GadgeTin,negative,0.9994118214,negative,
OHGnsJYi4tQ,@novrizalrizal1198,Redmi note 14 pro gw pernah jatoh dari ketinggian pala orang dewasa di candi Prambanan karna pas naro hp buat foto foto tapi Alhamdulillah nya gak kenapa napa bahkan bunyi jatoh nya serem banget padahal,redmi note 14 pro saya pernah jatoh dari ketinggian pala orang dewasa di candi prambanan karena pas naro ponsel buat foto foto tapi alhamdulillah nya tidak kenapa napa bahkan bunyi jatoh nya serem sangat padahal,GadgeTin,negative,0.7288054824,neutral,
OHGnsJYi4tQ,@AjiSurya-e7g,Redmi note 8 batrei ngga mau kalau sama iphong nyimak,redmi note 8 batrei ngga mau kalau sama iphong nyimak,GadgeTin,negative,0.9983255267,neutral,
OHGnsJYi4tQ,@pauzan2dlovers,"kotaknya itu lohhhh,, kenapa look nya dibikin kyk hp murahh",kotaknya itu lohh kenapa look nya dibikin kyk ponsel murahh,GadgeTin,negative,0.973064363,negative,
OHGnsJYi4tQ,@arifdirgantoro6824,Minat speknya tapi sayang tampilan nya gak cocok buat bapack2 kyk saya 😅,minat speknya tapi sayang tampilan nya tidak cocok buat bapack2 kyk saya,GadgeTin,negative,0.9970620275,negative,
OHGnsJYi4tQ,@ekosaputro2529,"Gede pol, agak susah buat pake 1 tangan",gede pol agak susah buat pake 1 tangan,GadgeTin,negative,0.6585361958,negative,
OHGnsJYi4tQ,@heryroland969,Udahlah pake aja poco f7 udah paling ehem.,udahlah pake aja poco f7 sudah paling ehem,GadgeTin,negative,0.4885210395,negative,
OHGnsJYi4tQ,@rizky_4231,"Nonton ini dan pake redmi note 11 pro, berasa jauh",nonton ini dan pake redmi note 11 pro berasa jauh,GadgeTin,negative,0.8521906734,neutral,
OHGnsJYi4tQ,@RoniHoerudin,Nonton aja dulu walaupun gak beli😂😂,nonton aja dulu walaupun tidak beli,GadgeTin,negative,0.7598051429,neutral,
OHGnsJYi4tQ,@bangoy0546,"Bagus, tapi designnya gak banget, skip..",bagus tapi designnya tidak sangat jangan beli,GadgeTin,negative,0.9979183078,negative,
OHGnsJYi4tQ,@KaizoBg,"Ya allah mudahan saya tahun depan bise beli hp infinix note 50x 5G aminn ya allah amin, main di hp realme c33 udh gk enak udh banyak bug udh lag main ff Minecraft",ya allah mudahan saya tahun depan bise beli ponsel infinix note 50x 5g aminn ya allah amin main di ponsel realme c33 sudah tidak enak sudah banyak bug sudah lag main ff minecraft,GadgeTin,negative,0.9860170484,neutral,
OHGnsJYi4tQ,@MuhamadRifki-em2zo,"Jujur design kurang di kamera , sisa nya baddas",jujur design kurang di kamera sisa nya baddas,GadgeTin,negative,0.9989481568,negative,
OHGnsJYi4tQ,@amangedi5572,"Masih make redmi note 10s, masih mulus dan batre aman, tp jaringannya skrg ntah knapa JD kurang bagus",masih make redmi note 10s masih mulus dan baterai aman tapi jaringannya skrg ntah knapa jd kurang bagus,GadgeTin,negative,0.9947559834,neutral,
OHGnsJYi4tQ,@arigiati892,"Gegara nunggu ini nggak keluar, akhirnya kemarin minang Xiaomi 15t pro 🤭, nggak keburu karna ReNot 9Pro udah ngambek beneran 😂",gegara nunggu ini tidak keluar akhirnya kemarin minang xiaomi 15t pro tidak keburu karena renot 9pro sudah ngambek beneran,GadgeTin,negative,0.9960854053,neutral,
OHGnsJYi4tQ,@akang17,"banyak yang bilang bentuk kamera engga bangett, alahh cuekk penting bisa kebeli bulan depann nanti😜",banyak yang bilang bentuk kamera engga bangett alahh cuekk penting bisa kebeli bulan depann nanti,GadgeTin,negative,0.997902751,positive,
OHGnsJYi4tQ,@human6653,Kenapa ya makin bagus kamera makin aneh :( 😢,kenapa ya makin bagus kamera makin aneh,GadgeTin,negative,0.9992283583,negative,
OHGnsJYi4tQ,@bilalrahman8096,"Xiaomi ga belajar dari komplain redmi 14 series
Modelnya bukan selera umum orang Indonesia",xiaomi tidak belajar dari komplain redmi 14 series modelnya bukan selera umum orang indonesia,GadgeTin,negative,0.9510274529,negative,
OHGnsJYi4tQ,@nabil7751,"udah lewat 4 generasi aja, masih pake redmi note 11 pro 5g udah 3,5 tahun, minusnya paling di port charger yg longgar sama batre mulai boros",sudah lewat 4 generasi aja masih pake redmi note 11 pro 5g sudah 3 5 tahun minusnya paling di port charger yang longgar sama baterai mulai boros,GadgeTin,negative,0.9954231381,neutral,
OHGnsJYi4tQ,@H_Screww432,"yg penting merk RAm nya SEC/skhynix
jangan force/micron gampang modar😶‍🌫",yang penting merk ram nya sec skhynix jangan force micron gampang modar,GadgeTin,negative,0.9722473025,positive,
OHGnsJYi4tQ,@Gerha_,"Nonton ni video pake note 9, gk ngikutin ternyata udah sampe 15 aja😂",nonton ni video pake note 9 tidak ngikutin ternyata sudah sampe 15 aja,GadgeTin,negative,0.994381249,neutral,
OHGnsJYi4tQ,@sf_667,"tadinya mau ambil ini look depan bagus asli, tapi belakang norak banget😂",tadinya mau ambil ini look depan bagus asli tapi belakang norak sangat,GadgeTin,negative,0.9974313378,negative,
OHGnsJYi4tQ,@MuhamadFahrudin14,Desain kamera belakang engga dulu deh seperti bodrex. Skip aja,desain kamera belakang engga dulu deh seperti bodrex jangan beli aja,GadgeTin,negative,0.9809677005,negative,
OHGnsJYi4tQ,@Jendriawok-m4k,Realme narzo 50i gua😔😖🗿,realme narzo 50i saya,GadgeTin,negative,0.9012193084,neutral,
OHGnsJYi4tQ,@RizckySetyadi,Masih pake redmi note 13 5G aja kameranya gimana gitu liatnya😅😅,masih pake redmi note 13 5g aja kameranya gimana gitu liatnya,GadgeTin,negative,0.9975503087,negative,
OHGnsJYi4tQ,@rinrinsukmawati8439,Miris namanya emblem note tapi gaada stylus,miris namanya emblem note tapi gaada stylus,GadgeTin,negative,0.957189858,negative,
OHGnsJYi4tQ,@AnisDwi-t7l,"Nonton ini pake Redmi note 4 mediatek, panas boros cas lama,",nonton ini pake redmi note 4 mediatek panas boros isi daya lama,GadgeTin,negative,0.9980370402,neutral,
OHGnsJYi4tQ,@shodiqanshori9428,r n d nya hadehhh,r n d nya hadehh,GadgeTin,negative,0.9980500937,negative,
OHGnsJYi4tQ,@Azka-h3h,Serius numpang tanya dong para suhu🙏 buat emak2 jualan online yang rekomen hp apa? Yang kisaran harga 2jutaan,serius numpang tanya dong para suhu buat emak2 jualan online yang direkomendasikan ponsel apa yang kisaran harga 2jutaan,GadgeTin,negative,0.9609391689,neutral,
OHGnsJYi4tQ,@diascyborg7564,"1.7 lebih gede dari 1.67 btw, soalnya jumlah angka dibelakang koma gak ngaruh, yang ngaruh angka pertamanya doang, 1.7 > 1.67",1 7 lebih gede dari 1 67 btw soalnya jumlah angka dibelakang koma tidak ngaruh yang ngaruh angka pertamanya doang 1 7 1 67,GadgeTin,negative,0.905079484,neutral,
OHGnsJYi4tQ,@fahrizeinnn,"liat kamera langsung skip, mending nunggu x8 pro sekalian",liat kamera langsung jangan beli mending nunggu x8 pro sekalian,GadgeTin,negative,0.9662005305,negative,
OHGnsJYi4tQ,@tevyatyolk,"tim yg masih pake poco m3 pro 5g 
v
v
v
v",tim yang masih pake poco m3 pro 5g v v v v,GadgeTin,neutral,0.9989237189,neutral,
OHGnsJYi4tQ,@ramfir9109,nonton pake redmi note 9 pro,nonton pake redmi note 9 pro,GadgeTin,neutral,0.9839784503,neutral,
OHGnsJYi4tQ,@untungrejeki8837,Masih pake Redmi not 9,masih pake redmi not 9,GadgeTin,neutral,0.9899442196,neutral,
OHGnsJYi4tQ,@Dhiyaulhaq_01,Handphone Jack mana bang?,handphone jack mana bang,GadgeTin,neutral,0.9621924162,negative,
OHGnsJYi4tQ,@desiananana0012,kak ReNot 15 Pro apa sudag rilis di Indo?,kak renot 15 pro apa sudag rilis di indo,GadgeTin,neutral,0.9982045889,neutral,
OHGnsJYi4tQ,@AndyPayn,Berapa maximal profile ESIM?,berapa maximal profile esim,GadgeTin,neutral,0.9974615574,neutral,
OHGnsJYi4tQ,@iskandarrudy4215,Nonton ini pake hape redmi note 10pro,nonton ini pake ponsel redmi note 10pro,GadgeTin,neutral,0.9921901822,neutral,
OHGnsJYi4tQ,@tatqiyarf9671,masih pakai redmi note 8😢,masih pakai redmi note 8,GadgeTin,neutral,0.9491199851,neutral,
OHGnsJYi4tQ,@dedyfirdaus,Masih pakai Redmi note 10 5G 😅,masih pakai redmi note 10 5g,GadgeTin,neutral,0.9928995371,neutral,
OHGnsJYi4tQ,@Fredie_7440,Masih pake redmi note 11 pro 5g. Harga launching 4.299.000 😊,masih pake redmi note 11 pro 5g harga launching 4 299 00,GadgeTin,neutral,0.9985480905,neutral,
OHGnsJYi4tQ,@alfianaziz9325,Masih pake redmi note 8 😂,masih pake redmi note 8,GadgeTin,neutral,0.9239282608,neutral,
OHGnsJYi4tQ,@HobbyInAja,Mantan user Reno 5 sama Reno 10 walaupun udh pensiun,mantan user reno 5 sama reno 10 walaupun sudah pensiun,GadgeTin,neutral,0.9751258492,neutral,
OHGnsJYi4tQ,@augusta5898,Saya yang masih pake redmi note 8 pro....,saya yang masih pake redmi note 8 pro,GadgeTin,neutral,0.9987519979,neutral,
OHGnsJYi4tQ,@RizalSifakk,Ada yg masih make redmi 5a 👆,ada yang masih make redmi 5a,GadgeTin,neutral,0.9963937402,neutral,
OHGnsJYi4tQ,@naufalhanif931,nfc nya bisa kartu akses ga ya?,nfc nya bisa kartu akses tidak ya,GadgeTin,neutral,0.9958487749,neutral,
OHGnsJYi4tQ,@kyazzz-rn,udah beli redmi note 14 5g,sudah beli redmi note 14 5g,GadgeTin,neutral,0.9957659245,neutral,
OHGnsJYi4tQ,@cevinsamudra1353,Masih pakai redmi note 7,masih pakai redmi note 7,GadgeTin,neutral,0.938438952,neutral,
OHGnsJYi4tQ,@Furakawa_official,Sampek sekarang masih pakai redmi not 8 pro,sampek sekarang masih pakai redmi not 8 pro,GadgeTin,neutral,0.6040280461,neutral,
OHGnsJYi4tQ,@arzafebrianpratama4483,Masih Pakai Redmi Note 14 Biasa 8/128,masih pakai redmi note 14 biasa 8 128,GadgeTin,neutral,0.9979836941,neutral,
OHGnsJYi4tQ,@mahbul,Masih pakai Redmi Note 4x,masih pakai redmi note 4x,GadgeTin,neutral,0.9945120811,neutral,
OHGnsJYi4tQ,@jainalarifin4023,hp gw oppo a7 2018 :(,ponsel saya oppo a7 2018,GadgeTin,neutral,0.9743689299,neutral,
OHGnsJYi4tQ,@orlandosangi5887,"Mending note 15, atw xiomi 15T.?",mending note 15 atw xiomi 15t,GadgeTin,neutral,0.9934265614,neutral,
OHGnsJYi4tQ,@RaveeRaee,"yahhh, 256 nya di paling akhir 3 jt, kirain ada 6/256 di 3 kebawah",yahh 256 nya di paling akhir 3 jt kirain ada 6 256 di 3 kebawah,GadgeTin,neutral,0.8304294348,negative,
OHGnsJYi4tQ,@adiemarlboro6424,Nonton riview redmi note 15 pro 5g dengan redmi note 9 pro  🤣🤣🤣🤣,nonton riview redmi note 15 pro 5g dengan redmi note 9 pro,GadgeTin,neutral,0.9933748841,neutral,
OHGnsJYi4tQ,@gunawan0748,Nonton Aja lah Biar tau Perkembang Hp .. walaupun hp sendiri gak berkembang 😂,nonton aja lah biar tau perkembang ponsel walaupun ponsel sendiri tidak berkembang,GadgeTin,neutral,0.4557780027,neutral,
OHGnsJYi4tQ,@mugiarasyid2699,Wkwk seri redmi note udah gak ada apa apa nya skrng😂,tertawa seri redmi note sudah tidak ada apa apa nya skrng,GadgeTin,neutral,0.8307262659,negative,
OHGnsJYi4tQ,@Blue-Inyo,Buat puasa kumpulin banyak banyak buat keinginan😊,buat puasa kumpulin banyak banyak buat keinginan,GadgeTin,neutral,0.593403995,neutral,
OHGnsJYi4tQ,@selarasid-x2g,info pembelian koas bang david,info pembelian koas bang david,GadgeTin,neutral,0.9706290364,neutral,
OHGnsJYi4tQ,@Ank_sok-q1j,Bang. Plis riview oppo 15 pro,bang plis riview oppo 15 pro,GadgeTin,neutral,0.9816885591,neutral,
OHGnsJYi4tQ,@juanghariku6527,masih pakai redminote 10pro😅,masih pakai redminote 10pro,GadgeTin,neutral,0.9628154039,neutral,
OHGnsJYi4tQ,@AlfianAryono,Masih pake redmi note 5😂,masih pake redmi note 5,GadgeTin,neutral,0.9472003579,neutral,
OHGnsJYi4tQ,@afsahwiran2075,Masih redmi not10 pro,masih redmi not10 pro,GadgeTin,neutral,0.7058749199,neutral,
OHGnsJYi4tQ,@rizaltriono3875,pke xiomi redmi note 12 pro 5G krna dpt asuransi dr IQO yg RUSAK KRNA AIR HUJAN,pke xiomi redmi note 12 pro 5g krna dpt asuransi dr iqo yang rusak krna air hujan,GadgeTin,neutral,0.9935851693,neutral,
OHGnsJYi4tQ,@ican.Network,Ada yang mau xiaomi 15 512gb pemakaian baru 3 bulan fullset? niat jual,ada yang mau xiaomi 15 512gb pemakaian baru 3 bulan fullset niat jual,GadgeTin,neutral,0.9645349979,neutral,
OHGnsJYi4tQ,@paulcostum91,Masih setya di rednot 10p bang,masih setya di rednot 10p bang,GadgeTin,neutral,0.997105062,neutral,
OHGnsJYi4tQ,@sodikin2707,Masih pake mi 8 se,masih pake mi 8 se,GadgeTin,neutral,0.9517019987,neutral,
OHGnsJYi4tQ,@009-u6d,coba OPPO Reno 15 F bang,coba oppo reno 15 f bang,GadgeTin,neutral,0.9736687541,neutral,
OHGnsJYi4tQ,@San-fh5vd,Redmi Note 5 Hadir😢,redmi note 5 hadir,GadgeTin,neutral,0.9977472425,neutral,
OHGnsJYi4tQ,@Low-B,"Saran bang, buat tes HP coba pake game WHERE WINDS MEET..",saran bang buat tes ponsel coba pake game where winds meet,GadgeTin,neutral,0.6293796301,neutral,
OHGnsJYi4tQ,@DidikHermawan-z4t,Masih pakenya redmi note 13 pro 5g,masih pakenya redmi note 13 pro 5g,GadgeTin,neutral,0.9552816153,neutral,
OHGnsJYi4tQ,@virzhawidianmaulana7087,Coba spil Infinix note edge bang,coba spil infinix note edge bang,GadgeTin,neutral,0.5318874717,neutral,
OHGnsJYi4tQ,@app256,Nonton pake redmi note 10 pro,nonton pake redmi note 10 pro,GadgeTin,neutral,0.9546921849,neutral,
OHGnsJYi4tQ,@SanyKetuaRTRW,mending ini atau poco x7 pro bg,mending ini atau poco x7 pro bg,GadgeTin,neutral,0.9966261387,neutral,
OHGnsJYi4tQ,@indukayam-m3j,Masih ada iklannya gak 😂,masih ada iklannya tidak,GadgeTin,neutral,0.7520602345,negative,
OHGnsJYi4tQ,@Asril2904,Januari taun kmaren baru ganti ke redmi note 14 pro 5g. Skrg udah keluar lagi aj. 😢,januari taun kmaren baru ganti ke redmi note 14 pro 5g skrg sudah keluar lagi aj,GadgeTin,neutral,0.9973270893,neutral,
OHGnsJYi4tQ,@viuviu2785,Masih pakai infinix note 40 sampai sekarang😂,masih pakai infinix note 40 sampai sekarang,GadgeTin,neutral,0.9519363642,neutral,
OHGnsJYi4tQ,@adnanhamdani7370,Nonton pake Redmi Note 14 Pro + 5G. Aman gk tergiur yg baru utk beberapa thn kedepan 😅,nonton pake redmi note 14 pro 5g aman tidak tergiur yang baru utk beberapa thn kedepan,GadgeTin,neutral,0.9883767962,neutral,
OHGnsJYi4tQ,@aljiyaiyang9010,Bang kapan bahas OPPO Reno 15 series??,bang kapan bahas oppo reno 15 series,GadgeTin,neutral,0.9986556768,neutral,
OHGnsJYi4tQ,@Wendyan,Punya ku aja baru beli note 14 😂,punya ku aja baru beli note 14,GadgeTin,neutral,0.7073875666,neutral,
OHGnsJYi4tQ,@Senja1Satu,Masih bersama dengan xiaomi redmi note 5,masih bersama dengan xiaomi redmi note 5,GadgeTin,neutral,0.9967380166,neutral,
OHGnsJYi4tQ,@JanUri-c9t,"Redmi note 15 series kali ini,gak ada inovasi desain,skipp",redmi note 15 series kali ini tidak ada inovasi desain skipp,GadgeTin,neutral,0.9970641732,negative,
OHGnsJYi4tQ,@abisemarang5244,Mas redmi 15t pro 5g mending mana mas sama poco f7 5g sama iPhone 15 bassic,mas redmi 15t pro 5g mending mana mas sama poco f7 5g sama iphone 15 bassic,GadgeTin,neutral,0.9827433825,neutral,
OHGnsJYi4tQ,@ibnuolisamping,3:09 SIX SEVENNN,3 09 six sevenn,GadgeTin,neutral,0.9957023263,neutral,
OHGnsJYi4tQ,@alfanyulianto7135,"Mau nungguin redmi note 18 aja, soalnya masih pakek note 13 target 5th ganti hp",mau nungguin redmi note 18 aja soalnya masih pakek note 13 target 5th ganti ponsel,GadgeTin,neutral,0.9953733087,neutral,
OHGnsJYi4tQ,@zekkaiysscc,baru aja beli redmi note 14 pro+ 5G bulan November 😢,baru aja beli redmi note 14 pro 5g bulan november,GadgeTin,neutral,0.9318144321,neutral,
OHGnsJYi4tQ,@BoloBolo-m3i,Aku masih setia memakai zenfone c,aku masih setia memakai zenfone c,GadgeTin,positive,0.9971017241,neutral,
OHGnsJYi4tQ,@jejeymimi3936,"Worth it ga sih upgrade dari Redmi Note 11 pro 5g ke 15 pro 5g ?? Atau mending poco x7 pro?? 
Mohon diskusinya suhu 🙇‍♂️",layak beli tidak sih upgrade dari redmi note 11 pro 5g ke 15 pro 5g atau mending poco x7 pro mohon diskusinya suhu,GadgeTin,positive,0.95,neutral,
OHGnsJYi4tQ,@luzrax,Kameranya gitu bgt sih desainnya😭,kameranya gitu sangat sih desainnya,GadgeTin,positive,0.5740713477,negative,
OHGnsJYi4tQ,@emmyyoung9321,"Redmi hp paling kuat baterainya dan tahan lama, serta kualitasnya sangat baik..bayangkan saya punya hp remdi9A masih bagus normal semua, baterai sampai saat ini kuat bisa sampai satu setengah hari...",redmi ponsel paling kuat baterainya dan tahan lama serta kualitasnya sangat baik bayangkan saya punya ponsel remdi9a masih bagus normal semua baterai sampai saat ini kuat bisa sampai satu setengah hari,GadgeTin,positive,0.9982189536,neutral,
OHGnsJYi4tQ,@Baz97-x7b,"Masih setia pake redmi note 13 pro 5g
Walaupun udah ada yang 14 dan 15",masih setia pake redmi note 13 pro 5g walaupun sudah ada yang 14 dan 15,GadgeTin,positive,0.8980338573,neutral,
OHGnsJYi4tQ,@IvanYohanes,Biasanya redmi yg tidak mengecewakan yang genap genap,biasanya redmi yang tidak mengecewakan yang genap genap,GadgeTin,positive,0.983671844,negative,
OHGnsJYi4tQ,@AakWaeaja,"Kok ngak nyonto iphone ya pro itu seharusnya layar komplek kecil enak di genggam rasanya enak siapa yang setuju resmi note persi pro kecil 6,2 in apa 😂😂😂❤❤❤",kok ngak nyonto iphone ya pro itu seharusnya layar komplek kecil enak di genggam rasanya enak siapa yang setuju resmi note persi pro kecil 6 2 in apa,GadgeTin,positive,0.611461103,negative,
OHGnsJYi4tQ,@Meoww_201,Bentuknya bagus banget kayak POCO F7,bentuknya bagus sangat kayak poco f7,GadgeTin,positive,0.9990887642,positive,
OHGnsJYi4tQ,@diesbee,masih setia sama redmi note 8,masih setia sama redmi note 8,GadgeTin,positive,0.9969025254,neutral,
OHGnsJYi4tQ,@EVINURVI,"Kemarin habis upgrade HP setelah 6 tahun pakai Samsung A51 & Oppo Reno 4 | 8/128 ke POCO X.. Pro.
Yang harganya pas beli sama2 kurleb sekitar 5jutaan.
Untuk kenyamanan ternyata Samsung memang tiada duanya.
NO IKLAN2 didalam aplikasi..
Kamera Oppo Reno 4 masih bisa diandalkan..

Untuk RAM dan Spesifikasi memang HP Poco dengan 12/512gb jelas jauh lebih LEGA.
Edit2 video capcut & kinemaster cepet banget..
Tapi untuk bikin video2 Vlog entah kenapa kamera HP jadul malah lebih enak dilihat.",kemarin habis upgrade ponsel setelah 6 tahun pakai samsung a51 oppo reno 4 8 128 ke poco x pro yang harganya pas beli sama2 kurleb sekitar 5jutaan untuk kenyamanan ternyata samsung memang tiada duanya no iklan2 didalam aplikasi kamera oppo reno 4 masih bisa diandalkan untuk ram dan spesifikasi memang ponsel poco dengan 12 512gb jelas jauh lebih lega edit2 video capcut kinemaster cepet sangat tapi untuk bikin video2 vlog entah kenapa kamera ponsel jadul malah lebih enak dilihat,GadgeTin,positive,0.9984086156,neutral,
OHGnsJYi4tQ,@arphy9444,"terakhir terpikat sama redmi note 13pro 5g. desainnya oke. liat 14 dan 15, keknya kurang cocok di saya.. salam dari redmi note 6 pro user wkwkwk",terakhir terpikat sama redmi note 13pro 5g desainnya oke liat 14 dan 15 keknya kurang cocok di saya salam dari redmi note 6 pro user wkwkwk,GadgeTin,positive,0.9701738358,negative,
OHGnsJYi4tQ,@Mfth_Adns06,Alhamdulilah nonton video bg david udah bisa pakai iqoo neo 10🎉,alhamdulilah nonton video bg david sudah bisa pakai iqoo neo 10,GadgeTin,positive,0.5607789159,neutral,
OHGnsJYi4tQ,@AnggreniPratini,Masih elegan redmi note 14 pro5g😂,masih elegan redmi note 14 pro5g,GadgeTin,positive,0.9972577691,neutral,
OHGnsJYi4tQ,@maslondoojol,bagus nich buat ojol......,bagus nich buat ojol,GadgeTin,positive,0.9977012277,positive,
OHGnsJYi4tQ,@makhdafikotriomahesa4952,Masih setia dengan Redmi Note 11 Pro 5g,masih setia dengan redmi note 11 pro 5g,GadgeTin,positive,0.9915720224,neutral,
OHGnsJYi4tQ,@harzizauro3058,"Nonton pakai redmi note 8, hp badak yg smpai skrg masih d pakai",nonton pakai redmi note 8 ponsel awet yang smpai skrg masih d pakai,GadgeTin,positive,0.9758643508,neutral,
OHGnsJYi4tQ,@imamghozali7218,Review realme 15 t dong bang,review realme 15 t dong bang,GadgeTin,positive,0.9960315824,neutral,
OHGnsJYi4tQ,@mongnyxcaoo-iw7lz,"Nyimak pake Redmi Note 7. Sebenernya pengen beli, cuma desainnya kurang cakep 😢",nyimak pake redmi note 7 sebenernya pengen beli cuma desainnya kurang cakep,GadgeTin,positive,0.95,negative,
OHGnsJYi4tQ,@aryaluminousmine5023,Desain lebih bagusan Redmi Note 11,desain lebih bagusan redmi note 11,GadgeTin,positive,0.8530825973,negative,
OHGnsJYi4tQ,@raymonsugiyono1286,Semoga tahun ini bisa kebeli hape baru saat ini masih setia di redmi note 9pro udah lumutan layarnya njir,semoga tahun ini bisa kebeli ponsel baru saat ini masih setia di redmi note 9pro sudah lumutan layarnya njir,GadgeTin,positive,0.9727720022,positive,
OHGnsJYi4tQ,@yanuarrio7504,penonton setia dr jaman redmi note 7 hp ghoib,penonton setia dr jaman redmi note 7 ponsel ghoib,GadgeTin,positive,0.7861581445,neutral,
OHGnsJYi4tQ,@ujehermawan127,"Masih setia pakai redmi note 5 ❤
Semoga tahun depan kalian bisa beli hp baru redmi 🤲🏻",masih setia pakai redmi note 5 semoga tahun depan kalian bisa beli ponsel baru redmi,GadgeTin,positive,0.6639053822,positive,
OHGnsJYi4tQ,@pentolberkelas,Redmagic 11 AIR  bg,redmagic 11 air bg,GadgeTin,positive,0.9804461598,neutral,
OHGnsJYi4tQ,@ipanfajri9376,gw setia d nokia ketupat 😊,saya setia d nokia ketupat,GadgeTin,positive,0.9973872304,neutral,
OHGnsJYi4tQ,@loisyuki,"jujur, aku oake redmi note 8 (bukan yg pro) sampe skrg, itu durabilitasnya asli deh. walau ip tahan airnya agak kureng wkwkw, tp gue suka, krn ni hp mau jatoh berapa kali pun ga ada penyok, baret, rusak, dan masih mulus ditangan gue sampe sekarang😂",jujur aku oake redmi note 8 bukan yang pro sampe skrg itu durabilitasnya asli deh walau ip tahan airnya agak kureng wkwkw tapi saya suka karena ni ponsel mau jatoh berapa kali pun tidak ada penyok baret rusak dan masih mulus ditangan saya sampe sekarang,GadgeTin,positive,0.998547852,neutral,
OHGnsJYi4tQ,@yosemartparsaoranmanik2190,Test Jatuhin HPnya mantabh Bg 💪👍,test jatuhin hpnya mantabh bg,GadgeTin,positive,0.9965626597,neutral,
OHGnsJYi4tQ,@SaidTalla-z6n,Masih pake note 8 pro,masih pake note 8 pro,GadgeTin,positive,0.567051053,neutral,
OHGnsJYi4tQ,@bimachannel1737,"Sampai udah rilis note 15, note 12 ku masih aman2 aja. Mana memori belum penuh lagi🤣",sampai sudah rilis note 15 note 12 ku masih aman2 aja mana memori belum penuh lagi,GadgeTin,positive,0.814868927,neutral,
OHGnsJYi4tQ,@riannurcahyo4362,Masih enak si renot 13 pro plus 5g ❤,masih enak si renot 13 pro plus 5g,GadgeTin,positive,0.9986109734,neutral,
OHGnsJYi4tQ,@herdiansyahprojeck1894,Kalo dibandingin sama poco x7 pro 5g mending yang mana,kalau dibandingin sama poco x7 pro 5g mending yang mana,GadgeTin,positive,0.6289992332,neutral,
OHGnsJYi4tQ,@RajaRempong,Tahan banting bukan berarti tahan rusak ya 😂😂😂,tahan banting bukan berarti tahan rusak ya,GadgeTin,positive,0.9718812108,neutral,
OHGnsJYi4tQ,@DATCHARTS,Desain camera infinix hot 60 pro plus lebih modern,desain camera infinix hot 60 pro plus lebih modern,GadgeTin,positive,0.9387464523,negative,
OHGnsJYi4tQ,@jhony196,Layar yg lebar enak buat nonton,layar yang lebar enak buat nonton,GadgeTin,positive,0.9985476136,positive,
OHGnsJYi4tQ,@AFGCHANNEL-o7h,Iqoo z10 turbo+ lebih ok si,iqoo z10 turbo lebih ok si,GadgeTin,positive,0.98767519,neutral,
OHGnsJYi4tQ,@farhanshahab6414,"Untung aja udah beli x7 pro bekas cuma 4juta, 12/512",untung aja sudah beli x7 pro bekas cuma 4juta 12 512,GadgeTin,positive,0.9791712165,neutral,
OHGnsJYi4tQ,@ekokurniawan3226,Bang tolong bandingin dong redmi note 15 pro 5G sama poco x7 pro kira2 mn yg bagus bang,bang tolong bandingin dong redmi note 15 pro 5g sama poco x7 pro kira2 mn yang bagus bang,GadgeTin,positive,0.5213902593,neutral,
OHGnsJYi4tQ,@pengemisulung,"masih menunggu produsen hp bikin modol kamera sebiji doang. itupun bentuknya kecil.
soalnya ga semua orang seneng kamera. yg penting spek mesin gacor, batre badak dan layar amoled ☝️",masih menunggu produsen ponsel bikin modol kamera sebiji doang itupun bentuknya kecil soalnya tidak semua orang seneng kamera yang penting spek mesin mudah menang baterai awet dan layar amoled,GadgeTin,positive,0.95,neutral,
OHGnsJYi4tQ,@Dypth17,"Bang rekomendasi tablet buat editing (capcut, lightroom, canva) dan bisa buat Microsoft buat anak kuliah",bang rekomendasi tablet buat editing capcut lightroom canva dan bisa buat microsoft buat anak kuliah,GadgeTin,positive,0.95,neutral,
OHGnsJYi4tQ,@Mans.Gaming,Tetep setia ip 16 pro❤🙌🏻,tetep setia ip 16 pro,GadgeTin,positive,0.9882413745,neutral,
