video_id,author,text,like_count,published_at,source_channel,video_title,text_length,len_bucket,clean_text,sentiment_label,sentiment_score,polarity
OHGnsJYi4tQ,@Lien-zw2lq,Nonton pake redmi note 8😂,0,2026-01-26T09:08:09Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,5,short(3-5),nonton pake redmi note 8,neutral,0.9750567078590393,0
OHGnsJYi4tQ,@usmanhidayatullohsidiq7270,"Masih pake Redmi Note 12 Pro 5G
Batre boros, cepet panas 🔥",0,2026-01-24T03:40:35Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,12,medium(6-13),masih pake redmi note 12 pro 5g baterai boros cepet panas,negative,0.9957863688468933,-1
OHGnsJYi4tQ,@taufikfajar6217,Lumayan nguras redmi note 15 pro 5G😂,0,2026-02-02T11:42:46Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,7,medium(6-13),lumayan nguras redmi note 15 pro 5g,negative,0.8637076616287231,-1
OHGnsJYi4tQ,@rizaldysatriyawibawa2349,Nonton pakai Redmi note 9 pro😂,0,2026-01-29T10:04:22Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,6,medium(6-13),nonton pakai redmi note 9 pro,neutral,0.9967411160469055,0
OHGnsJYi4tQ,@Almusa188,Hp indo mahal amat mending nambah dikit dapat asus phone lebih bagus 😂,0,2026-01-26T08:28:51Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,13,medium(6-13),ponsel indo mahal amat mending nambah dikit dapat asus phone lebih bagus,negative,0.998514711856842,-1
OHGnsJYi4tQ,@dzikrulmuhammad7332,"Nonton review harga Redmi Note 15 Series pakai Redmi Note 9, tidaklah buruk juga...😂😂",0,2026-01-31T04:29:11Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,14,long(14-30),nonton review harga redmi note 15 series pakai redmi note 9 tidaklah buruk juga,negative,0.95,-1
OHGnsJYi4tQ,@PajarAprilliandi-ji1jy,2026 Masih pakai redmi note 11 🗿,0,2026-01-27T00:27:39Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,7,medium(6-13),2026 masih pakai redmi note 11,neutral,0.998508632183075,0
OHGnsJYi4tQ,@aryaluminousmine5023,Desain lebih bagusan Redmi Note 11,1,2026-01-27T02:49:33Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,6,medium(6-13),desain lebih bagusan redmi note 11,positive,0.8530825972557068,1
OHGnsJYi4tQ,@abcdefg5478,Bagus ga sih redmi nih?,0,2026-01-25T05:59:09Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,5,short(3-5),bagus tidak sih redmi nih,negative,0.9944813251495361,-1
OHGnsJYi4tQ,@NATHAN-gp7yp,"Pernah pake Redmi Note 13 Pro 5G dan puas banget... Harga wort it, desain cukup oke, kencengnya juga pas... Dan liat Redmi Note 15 Pro 5G, cukup impresif, karena perubahannya cukup lumayan, dan masih wort it juga untuk diharga...",0,2026-01-28T00:21:58Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,39,very_long(31+),pernah pake redmi note 13 pro 5g dan puas sangat harga wort it desain cukup oke kencengnya juga pas dan liat redmi note 15 pro 5g cukup impresif karena perubahannya cukup lumayan dan masih wort it juga untuk diharga,positive,0.9991545677185059,1
OHGnsJYi4tQ,@alfingaming4591,Bentuk camera jelek banget lbh nyaman desain note 10 pro,0,2026-01-24T00:33:43Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,10,medium(6-13),bentuk camera jelek sangat lbh nyaman desain note 10 pro,negative,0.95,-1
OHGnsJYi4tQ,@adnvdn,Redmi Note 15 series ini durabilitynya udah dites langsung sama om JerryRigEverything. Terbukti badag banget dan beneran bikin saya mau beli buat hape kerja.,0,2026-01-27T16:21:19Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,24,long(14-30),redmi note 15 series ini durabilitynya sudah dites langsung sama om jerryrigeverything terbukti badag sangat dan beneran bikin saya mau beli buat ponsel kerja,positive,0.9952699542045593,1
OHGnsJYi4tQ,@IrfanUnyil,"Dr dlu setia sama xiaomi ,skrg stay di redmi note 13 pro 😇",0,2026-01-28T12:04:54Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,13,medium(6-13),dr dlu setia sama xiaomi skrg stay di redmi note 13 pro,positive,0.9880512952804565,1
OHGnsJYi4tQ,@yogapermana5674,Nonton masih pake redmi note 10 Pro😂😂,0,2026-01-29T08:53:16Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,7,medium(6-13),nonton masih pake redmi note 10 pro,neutral,0.9914280772209167,0
OHGnsJYi4tQ,@rezastego,nonton masih pakai Redmi Note 9 Pro😂,0,2026-01-26T08:47:08Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,7,medium(6-13),nonton masih pakai redmi note 9 pro,neutral,0.9974015951156616,0
OHGnsJYi4tQ,@obettfvnky1357,Gw yang masih pake redmi note 8🥲,0,2026-01-27T17:17:56Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,7,medium(6-13),saya yang masih pake redmi note 8,neutral,0.9988048076629639,0
OHGnsJYi4tQ,@itsukashido_1,"""Ditambah Keju, Tuan Squidward Ditambah Keju"" 
Kesan Namanya Kek Gitulah 🤣🤣",0,2026-01-25T08:39:44Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,11,medium(6-13),ditambah keju tuan squidward ditambah keju kesan namanya kek gitulah,positive,0.9866375923156738,1
OHGnsJYi4tQ,@Gandenchanel,"Apaan camera 4 mata, jadi gak suka",0,2026-01-25T11:01:59Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,7,medium(6-13),apaan camera 4 mata jadi tidak suka,negative,0.9993354678153992,-1
OHGnsJYi4tQ,@yukimilanor401,Jujur.. jujur banget nih.. design bentuk kameranya gak banget.. bikin gelisah gitu ngeliatnya,0,2026-01-24T06:00:49Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,13,medium(6-13),jujur jujur sangat nih design bentuk kameranya tidak sangat bikin gelisah gitu ngeliatnya,positive,0.9874759316444397,1
OHGnsJYi4tQ,@akhmadraffly9832,Skip model kamera jelek😊,0,2026-01-24T02:22:22Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,4,short(3-5),jangan beli model kamera jelek,negative,0.9993476271629333,-1
OHGnsJYi4tQ,@ytskynet6530,design nya makin jelek tapi bisa ditoleransi karena speaker sama kecerahan layar yg semakin bagus,0,2026-01-26T07:10:08Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,15,long(14-30),design nya makin jelek tapi bisa ditoleransi karena speaker sama kecerahan layar yang semakin bagus,negative,0.95,-1
OHGnsJYi4tQ,@bilalrahman8096,"Xiaomi ga belajar dari komplain redmi 14 series
Modelnya bukan selera umum orang Indonesia",0,2026-02-04T14:10:06Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,14,long(14-30),xiaomi tidak belajar dari komplain redmi 14 series modelnya bukan selera umum orang indonesia,negative,0.9510274529457092,-1
OHGnsJYi4tQ,@slametmulato4590,barisan renot 10 pro merapat 😬😬😬,0,2026-01-24T04:47:37Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,6,medium(6-13),barisan renot 10 pro merapat,neutral,0.9650420546531677,0
OHGnsJYi4tQ,@HaikalSamalam24,"ngapain make model kamera kek gitu lagi njirr, xiaomi makin lama makin ngikutin vivo kamera kompor, bahkan vivo aja udah ngubain kameranya",0,2026-01-26T19:45:08Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,22,long(14-30),ngapain make model kamera kek gitu lagi njirr xiaomi makin lama makin ngikutin vivo kamera kompor bahkan vivo aja sudah ngubain kameranya,negative,0.9971004128456116,-1
OHGnsJYi4tQ,@RoniHoerudin,Nonton aja dulu walaupun gak beli😂😂,0,2026-01-26T14:34:03Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,6,medium(6-13),nonton aja dulu walaupun tidak beli,negative,0.7598051428794861,-1
OHGnsJYi4tQ,@Bolagila-j5x,Jelek desain kamera nya jadi g minat,0,2026-01-24T17:55:04Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,7,medium(6-13),jelek desain kamera nya jadi g minat,negative,0.9995001554489136,-1
OHGnsJYi4tQ,@Ank_sok-q1j,Bang. Plis riview oppo 15 pro,0,2026-01-23T23:58:31Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,6,medium(6-13),bang plis riview oppo 15 pro,neutral,0.9816885590553284,0
OHGnsJYi4tQ,@mahasiswacumlaude3743,Mending poco x7 pro 😋,1,2026-01-24T10:53:48Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,5,short(3-5),mending poco x7 pro,neutral,0.9929919242858887,0
OHGnsJYi4tQ,@dikafaisal8941,note 13 pro 5g layarnya kalah sama batu,0,2026-01-26T12:31:33Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,8,medium(6-13),note 13 pro 5g layarnya kalah sama batu,negative,0.9549704194068909,-1
OHGnsJYi4tQ,@yunanarief7617,"bentuk kamera yang nyebelin & lebay,di tengah lagi tempatnya ga banget ,poco f6 masih mending tuh di pojokan",0,2026-01-24T03:48:39Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,18,long(14-30),bentuk kamera yang nyebelin lebay di tengah lagi tempatnya tidak sangat poco f6 masih mending tuh di pojokan,negative,0.9971182346343994,-1
OHGnsJYi4tQ,@dino_rockmantic,Fanboy Samsung + pixel sedang menyaksikan,0,2026-01-24T11:46:17Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,6,medium(6-13),fanboy samsung pixel sedang menyaksikan,neutral,0.998584508895874,0
OHGnsJYi4tQ,@morenonevata,Redmi note 10 pro nyimak 😂,0,2026-01-24T07:18:52Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,6,medium(6-13),redmi note 10 pro nyimak,neutral,0.9847416281700134,0
OHGnsJYi4tQ,@bromario77,Redmi note kelas mid range yg menggerogoti xiaomi seri T 😂,0,2026-01-26T19:48:43Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,11,medium(6-13),redmi note kelas mid range yang menggerogoti xiaomi seri t,neutral,0.9965181350708008,0
OHGnsJYi4tQ,@rakamajid1762,Poco x7 pro nyimak😂,0,2026-01-31T00:55:47Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,4,short(3-5),poco x7 pro nyimak,neutral,0.702921450138092,0
OHGnsJYi4tQ,@igamamirullah6021,2026 masih bersama poco f1,0,2026-01-24T01:29:03Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,5,short(3-5),2026 masih bersama poco f1,neutral,0.9985274076461792,0
OHGnsJYi4tQ,@lutfifalah1062,Masih setia dengan remi note 9 pro 😂,0,2026-01-27T09:54:26Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,8,medium(6-13),masih setia dengan remi note 9 pro,neutral,0.5764847993850708,0
OHGnsJYi4tQ,@rudhyxml,Yang menurut gua pribadi sih di hp yg ini itu di posisi/model kameranya😅 tapi itu pendapatku sendiri sih😅,0,2026-01-24T08:00:58Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,18,long(14-30),yang menurut saya pribadi sih di ponsel yang ini itu di posisi model kameranya tapi itu pendapatku sendiri sih,negative,0.7003113627433777,-1
OHGnsJYi4tQ,@agungkadek2547,Nnton masih pake redmi note 8😆,1,2026-01-24T13:53:12Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,6,medium(6-13),nnton masih pake redmi note 8,neutral,0.9907453060150146,0
OHGnsJYi4tQ,@San-fh5vd,Redmi Note 5 Hadir😢,0,2026-01-24T02:57:10Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,4,short(3-5),redmi note 5 hadir,neutral,0.9977472424507141,0
OHGnsJYi4tQ,@siborokohok,Naikin aja harga hpnya biar orang miskin gak bisa beli,0,2026-01-24T14:12:20Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,10,medium(6-13),naikin aja harga hpnya biar orang miskin tidak bisa beli,negative,0.9718675017356873,-1
OHGnsJYi4tQ,@brainwalkz,"xiaomi? bagus d awal,, durability kurang,,trust me",0,2026-01-24T12:58:05Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,7,medium(6-13),xiaomi bagus d awal durability kurang trust me,negative,0.9982618689537048,-1
OHGnsJYi4tQ,@Anoymous-pw2qq,"Layar ganteng, kamera busuk bener designya",0,2026-02-04T13:07:56Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,6,medium(6-13),layar ganteng kamera busuk bener designya,negative,0.9995394945144653,-1
OHGnsJYi4tQ,@feynardzlee8061,"Bagiku tetap cari HP tuu kaya xiaomi:
- Dual sim + micro sd
- IR Blaster
- Speaker stereo
- Jack Audio 😊

Enggak tau kalau orang lain.",0,2026-01-27T14:38:59Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,28,long(14-30),bagiku tetap cari ponsel tuu kaya xiaomi dual sim micro sd ir blaster speaker stereo jack audio enggak tau kalau orang lain,negative,0.9949158430099487,-1
OHGnsJYi4tQ,@mrwoodcat,nonton ini ditemani redmi 3s gw disebelah gw yg kondisinya udah minta pengen dihentikan penderitaannya,0,2026-01-25T02:48:04Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,15,long(14-30),nonton ini ditemani redmi 3s saya disebelah saya yang kondisinya sudah minta pengen dihentikan penderitaannya,neutral,0.9921076893806458,0
OHGnsJYi4tQ,@Mailirfani,Design kamera belakang jelek banget,0,2026-01-24T13:26:58Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,5,short(3-5),design kamera belakang jelek sangat,negative,0.9995550513267517,-1
OHGnsJYi4tQ,@shodiqanshori9428,r n d nya hadehhh,0,2026-01-28T12:27:27Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,5,short(3-5),r n d nya hadehh,negative,0.9980500936508179,-1
OHGnsJYi4tQ,@KhususSuno,"Kelemahannya kamera depan jelek, kalau update os data2 ilang semua. Keburukan xiaomi🤦‍♀️🤦‍♀️🤦‍♀️",0,2026-01-26T22:51:56Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,12,medium(6-13),kelemahannya kamera depan jelek kalau update os data2 ilang semua keburukan xiaomi,negative,0.999295711517334,-1
OHGnsJYi4tQ,@sandi.photography,Redmi note 11 pro 5G jatuh ke aspal dari motor... AMAN...,0,2026-01-26T00:54:26Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,11,medium(6-13),redmi note 11 pro 5g jatuh ke aspal dari motor aman,neutral,0.9988921284675598,0
OHGnsJYi4tQ,@agustyabudianto9407,Redmi note 12 hadir ?,0,2026-02-01T12:44:39Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,5,short(3-5),redmi note 12 hadir,neutral,0.9982384443283081,0
OHGnsJYi4tQ,@dikidrev,Gara gara harga ram 😢😢😢,0,2026-01-28T17:18:45Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,5,short(3-5),gara gara harga ram,negative,0.9988797307014465,-1
OHGnsJYi4tQ,@ighivari7553,User Redmi note 10pro🫂,0,2026-01-25T02:29:34Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,4,short(3-5),user redmi note 10pro,neutral,0.48002710938453674,0
OHGnsJYi4tQ,@rolixchristian-m7y,tim yang masih make redmi note 5A,0,2026-01-25T16:22:37Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,7,medium(6-13),tim yang masih make redmi note 5a,neutral,0.9949467778205872,0
OHGnsJYi4tQ,@dimasaryamaulana2095,MASIH PAKAI REDMI NOTE 9 ☝😭,0,2026-01-25T22:49:46Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,6,medium(6-13),masih pakai redmi note 9,neutral,0.8728451728820801,0
OHGnsJYi4tQ,@jasrimarwanto8383,"Yang komen bentuk kameranya jelek, bilang ajalah kalian gak sanggup beli 😂😂😂",0,2026-01-29T00:23:34Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,12,medium(6-13),yang komen bentuk kameranya jelek bilang ajalah kalian tidak sanggup beli,negative,0.99897301197052,-1
OHGnsJYi4tQ,@albatroz66,Design ancur bgt wkwkwk,0,2026-01-25T11:36:43Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,4,short(3-5),design ancur sangat wkwkwk,negative,0.9987239241600037,-1
OHGnsJYi4tQ,@mhafidhshalahuddin4497,*Nonton di Redmi Note 10 Pro,0,2026-01-31T10:52:48Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,6,medium(6-13),nonton di redmi note 10 pro,neutral,0.9962059259414673,0
OHGnsJYi4tQ,@smileygoat,REDMI 8 ANGKAT TANGAN ✋,0,2026-01-24T16:17:55Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,5,short(3-5),redmi 8 angkat tangan,neutral,0.9978650212287903,0
OHGnsJYi4tQ,@miftahazizshafrizal8576,"yg masih pake redmi note 9 :"")",0,2026-01-27T03:07:25Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,7,medium(6-13),yang masih pake redmi note 9,neutral,0.990984320640564,0
OHGnsJYi4tQ,@RajaRempong,"Nonton doank, beli kagak 😂",0,2026-01-24T19:38:22Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,5,short(3-5),nonton doank beli tidak,negative,0.9986338019371033,-1
OHGnsJYi4tQ,@eiilopyu,Gua yg nonton ini masih pake hp Redmi Note 11 Pro 5G 😮☝🏻,0,2026-01-30T05:57:24Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,13,medium(6-13),saya yang nonton ini masih pake ponsel redmi note 11 pro 5g,neutral,0.9982302784919739,0
OHGnsJYi4tQ,@eshanhanif,Yang masih pake note 14 absenn dongh,0,2026-01-24T08:07:34Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,7,medium(6-13),yang masih pake note 14 absenn dongh,neutral,0.9782424569129944,0
OHGnsJYi4tQ,@anggadwisaputra-hl9jj,"Siapa yg masih pakek Redmi 12 biasa, bukan seri note 😂",0,2026-01-26T04:47:46Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,11,medium(6-13),siapa yang masih pakek redmi 12 biasa bukan seri note,negative,0.7682621479034424,-1
OHGnsJYi4tQ,@Anzi98,"Nonton doang, masih bertahan di poco f3😂",0,2026-01-26T02:31:55Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,7,medium(6-13),nonton doang masih bertahan di poco f3,neutral,0.8412759304046631,0
OHGnsJYi4tQ,@paryono4021,yg masih setia sama redmi note 9 pro ( jayus) mana suaranya,0,2026-01-24T10:18:36Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,12,medium(6-13),yang masih setia sama redmi note 9 pro jayus mana suaranya,positive,0.7920672297477722,1
OHGnsJYi4tQ,@HafizulOke09-pr1kn,guys apakah masih ada yng pake redmi note 9 😥😭,0,2026-01-24T13:01:10Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,10,medium(6-13),guys apakah masih ada yng pake redmi note 9,neutral,0.9476128220558167,0
OHGnsJYi4tQ,@arsynov,"Nonton doang, masih pake Mi 8 😂",0,2026-01-30T17:35:14Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,7,medium(6-13),nonton doang masih pake mi 8,negative,0.9274381995201111,-1
OHGnsJYi4tQ,@tevyatyolk,"tim yg masih pake poco m3 pro 5g 
v
v
v
v",0,2026-01-27T17:54:57Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,12,medium(6-13),tim yang masih pake poco m3 pro 5g v v v v,neutral,0.9989237189292908,0
OHGnsJYi4tQ,@RizalSifakk,Ada yg masih make redmi 5a 👆,0,2026-01-24T23:51:00Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,7,medium(6-13),ada yang masih make redmi 5a,neutral,0.9963937401771545,0
OHGnsJYi4tQ,@tiwulwonogiri9450,"Februari 2020 Review Mi Note 10: ""ngeluarin duit 7jt buat hp xiaomi itu mikir mikir.. ""

Januari 2026: ..........",0,2026-01-28T06:31:45Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,19,long(14-30),februari 2020 review mi note 10 ngeluarin duit 7jt buat ponsel xiaomi itu mikir mikir januari 2026,neutral,0.7532981634140015,0
OHGnsJYi4tQ,@hyori1378,Masih setia sama redmi note 9 4/64Gb walaupun sering kumat kumatan dah banyak minus nya 😂,0,2026-01-24T04:47:40Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,16,long(14-30),masih setia sama redmi note 9 4 64gb walaupun sering kumat kumatan dah banyak minus nya,negative,0.8995704054832458,-1
OHGnsJYi4tQ,@adecakrapatipratikno3501,Lama lama lu mirip fiki naky,0,2026-01-30T11:57:47Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,6,medium(6-13),lama lama kamu mirip fiki naky,neutral,0.8293948173522949,0
OHGnsJYi4tQ,@cepy_inst,desain kamera nya jelek,0,2026-01-30T02:24:01Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,4,short(3-5),desain kamera nya jelek,negative,0.9993513226509094,-1
OHGnsJYi4tQ,@riyanyahya,Yg masih pake redmi note 9 pro sini ngumpul,0,2026-01-25T12:42:34Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,9,medium(6-13),yang masih pake redmi note 9 pro sini ngumpul,neutral,0.9019100666046143,0
OHGnsJYi4tQ,@polygame7765,Seller indo pada gimmick,0,2026-01-24T01:30:35Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,4,short(3-5),seller indo pada tipuan pemasaran,negative,0.9947273135185242,-1
OHGnsJYi4tQ,@broopram7209,Kamera nya mirip bisul,0,2026-01-24T04:41:51Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,4,short(3-5),kamera nya mirip bisul,negative,0.9882006645202637,-1
OHGnsJYi4tQ,@RusliTECNOPOVA65G,"Telefon lemot Redmi 9A, menyesal aku beli 😒 processor lemah 👎🗿",1,2026-01-24T13:39:05Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,11,medium(6-13),telefon lambat redmi 9a menyesal aku beli processor lemah,negative,0.9994271993637085,-1
OHGnsJYi4tQ,@AakWaeaja,"Kok ngak nyonto iphone ya pro itu seharusnya layar komplek kecil enak di genggam rasanya enak siapa yang setuju resmi note persi pro kecil 6,2 in apa 😂😂😂❤❤❤",0,2026-01-27T14:54:31Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,28,long(14-30),kok ngak nyonto iphone ya pro itu seharusnya layar komplek kecil enak di genggam rasanya enak siapa yang setuju resmi note persi pro kecil 6 2 in apa,positive,0.6114611029624939,1
OHGnsJYi4tQ,@agungdonat242,Masih pakai redmi note 9 pro cusrom pulak😢,0,2026-01-25T13:42:05Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,8,medium(6-13),masih pakai redmi note 9 pro cusrom pulak,neutral,0.9962698221206665,0
OHGnsJYi4tQ,@Pepz_Doang,"Tim yg nonton doang biar gk kudet, pengguna Samsung A20",0,2026-01-24T04:24:36Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,10,medium(6-13),tim yang nonton doang biar tidak kudet pengguna samsung a20,neutral,0.7432646155357361,0
OHGnsJYi4tQ,@Markepo654,"Coba jatohin di aspal jln bang ..
Bed kontur kan",0,2026-01-26T00:27:01Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,10,medium(6-13),coba jatohin di aspal jln bang bed kontur kan,neutral,0.990717351436615,0
OHGnsJYi4tQ,@idhammekanik9888,Poco x3 nfc kumpul sini🎉,0,2026-01-24T08:11:18Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,5,short(3-5),poco x3 nfc kumpul sini,positive,0.5847480297088623,1
OHGnsJYi4tQ,@gkxxy2833,masih pake redmi note 9😂❤,0,2026-01-29T09:53:10Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,5,short(3-5),masih pake redmi note 9,neutral,0.9430038928985596,0
OHGnsJYi4tQ,@ehe3846,Mendingan Poco X7 Pro atau Redmi Note 15 Pro 5G ya ?,0,2026-01-24T13:30:25Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,12,medium(6-13),mendingan poco x7 pro atau redmi note 15 pro 5g ya,neutral,0.9724970459938049,0
OHGnsJYi4tQ,@YayanSuryana-f4w,"Yg basik harganya gak kaya versi sebelumnya untuk ram dan memori yg sama

Saya milih versi sebelumnya aja lah😅",0,2026-01-24T12:44:11Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,19,long(14-30),yang basik harganya tidak kaya versi sebelumnya untuk ram dan memori yang sama saya milih versi sebelumnya aja lah,negative,0.95658940076828,-1
OHGnsJYi4tQ,@indukayam-m3j,Masih ada iklannya gak 😂,0,2026-01-27T03:32:20Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,5,short(3-5),masih ada iklannya tidak,neutral,0.7520602345466614,0
OHGnsJYi4tQ,@ayahrindu_kinanti,alumni Redmi Note 2 mana lagi? 😂,0,2026-01-26T13:52:44Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,7,medium(6-13),alumni redmi note 2 mana lagi,neutral,0.8621936440467834,0
OHGnsJYi4tQ,@teguhpurnama7226,"Yang setuju desain kamera Redmi Not 13 series lebih ok, ngumpul disini yok..😅",0,2026-01-29T08:54:40Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,13,medium(6-13),yang setuju desain kamera redmi not 13 series lebih ok ngumpul disini yok,neutral,0.9800568222999573,0
OHGnsJYi4tQ,@widiyaning7468,Aku udah 4th pake redmi 9A😂,0,2026-02-05T12:06:53Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,6,medium(6-13),aku sudah 4th pake redmi 9a,neutral,0.998472273349762,0
OHGnsJYi4tQ,@FebriNiGenk,Bagusan Poco F7. Untung udah beli 😂😂,0,2026-01-24T09:15:34Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,7,medium(6-13),bagusan poco f7 untung sudah beli,positive,0.994208574295044,1
OHGnsJYi4tQ,@HeruSantosowinaru,2026 masih nonton pakai Redmi Note 11,0,2026-02-03T06:02:57Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,7,medium(6-13),2026 masih nonton pakai redmi note 11,neutral,0.9979833364486694,0
OHGnsJYi4tQ,@mirzarangga4,"alhamdulillah udh hijrah dri mifans 10 thun pke xiaomi skrg ganti motorola wlau cuma pke moto g45 thun kmrn beli pas promo 1,8 😅
skrg udh naik hrga ny",1,2026-01-25T10:25:11Z,GadgeTin,Saya suka sama harga Redmi Note 15 Pro 5G!,29,long(14-30),alhamdulillah sudah hijrah dri mifans 10 thun pke xiaomi skrg ganti motorola wlau cuma pke moto g45 thun kmrn beli pas promo 1 8 skrg sudah naik hrga ny,positive,0.9916502237319946,1
